antecedente;consequente;suporte;confiança;pto médio ant.;pto médio cons.
[2, 17, 4, 11, 15];[8];1;1.0;"[-0.586 -0.386 -0.369 -0.083 -0.205 -0.027  0.017  0.018  0.024  0.052
 -0.021]";"[-0.931  0.227 -0.094 -0.899  0.096 -0.259 -0.127 -0.168  0.012 -0.259
  0.14 ]"
[2, 8, 17, 4, 15];[11];1;1.0;"[-0.759 -0.378 -0.228 -0.125 -0.05  -0.096  0.036 -0.051  0.068 -0.011
  0.011]";"[-0.068  0.189 -0.796 -0.688 -0.682  0.084 -0.219  0.176 -0.208  0.056
 -0.019]"
[2, 8, 17, 4, 11];[15];1;1.0;"[-0.719 -0.168 -0.316 -0.152 -0.245 -0.042  0.033 -0.07  -0.031 -0.016
  0.011]";"[-0.269 -0.864 -0.36  -0.551  0.293 -0.184 -0.204  0.268  0.286  0.08
 -0.022]"
[2, 8, 4, 11, 15];[17];1;1.0;"[-0.621 -0.269 -0.415 -0.385 -0.012 -0.092 -0.051 -0.01  -0.043  0.011
  0.004]";"[-0.755 -0.357  0.137  0.614 -0.871  0.064  0.214 -0.027  0.347 -0.055
  0.016]"
[8, 17, 11, 15];[2, 4];1;1.0;"[-0.506 -0.201 -0.278 -0.381 -0.291 -0.073 -0.084  0.062  0.109 -0.044
  0.029]";"[-0.92  -0.449 -0.413  0.106  0.117 -0.05   0.148 -0.164 -0.153  0.089
 -0.04 ]"
[17, 4, 11, 15];[2, 8];1;1.0;"[-0.414 -0.425 -0.454 -0.158 -0.294 -0.055  0.021  0.048  0.07   0.022
 -0.026]";"[-1.103 -0.002 -0.061 -0.341  0.122 -0.087 -0.061 -0.136 -0.074 -0.045
  0.069]"
[8, 17, 4, 15];[2, 11];1;1.0;"[-0.63  -0.415 -0.278 -0.211 -0.099 -0.141  0.044 -0.038  0.125 -0.056
  0.013]";"[-0.672 -0.021 -0.412 -0.235 -0.267  0.085 -0.107  0.036 -0.184  0.112
 -0.01 ]"
[8, 17, 4, 11];[2, 15];1;1.0;"[-0.579 -0.152 -0.387 -0.245 -0.343 -0.074  0.04  -0.061  0.001 -0.062
  0.014]";"[-0.773 -0.548 -0.194 -0.167  0.221 -0.049 -0.1    0.082  0.063  0.125
 -0.012]"
[8, 4, 11, 15];[2, 17];1;1.0;"[-0.458 -0.279 -0.512 -0.536 -0.052 -0.136 -0.065  0.013 -0.014 -0.029
  0.005]";"[-1.016 -0.294  0.054  0.416 -0.361  0.075  0.11  -0.065  0.094  0.057
  0.007]"
[2, 17, 11, 15];[4, 8];1;1.0;"[-0.592 -0.316 -0.262 -0.102 -0.278  0.013 -0.051  0.079  0.066  0.063
 -0.007]";"[-0.747 -0.22  -0.446 -0.453  0.091 -0.222  0.082 -0.197 -0.067 -0.125
  0.03 ]"
[2, 8, 17, 15];[4, 11];1;1.0;"[-0.808 -0.306 -0.086 -0.155 -0.083 -0.073 -0.028 -0.008  0.121 -0.016
  0.033]";"[-0.316 -0.239 -0.796 -0.347 -0.299 -0.051  0.036 -0.025 -0.177  0.032
 -0.049]"
[2, 8, 17, 11];[4, 15];1;1.0;"[-0.757 -0.043 -0.195 -0.189 -0.327 -0.006 -0.032 -0.031 -0.002 -0.022
  0.034]";"[-0.417 -0.765 -0.578 -0.278  0.189 -0.185  0.043  0.021  0.07   0.044
 -0.051]"
[2, 8, 11, 15];[4, 17];1;1.0;"[-0.636 -0.17  -0.32  -0.48  -0.036 -0.068 -0.136  0.043 -0.017  0.012
  0.024]";"[-0.66  -0.512 -0.33   0.304 -0.393 -0.061  0.253 -0.126  0.101 -0.023
 -0.032]"
[2, 17, 4, 15];[8, 11];1;1.0;"[-0.716 -0.53  -0.262  0.069 -0.086 -0.055  0.077 -0.022  0.082  0.051
 -0.022]";"[-0.499  0.208 -0.445 -0.793 -0.293 -0.087 -0.173  0.004 -0.098 -0.102
  0.06 ]"
[2, 17, 4, 11];[8, 15];1;1.0;"[-0.666 -0.266 -0.371  0.034 -0.33   0.012  0.073 -0.045 -0.042  0.045
 -0.021]";"[-0.6   -0.319 -0.227 -0.725  0.194 -0.221 -0.165  0.05   0.149 -0.089
  0.059]"
[2, 4, 11, 15];[8, 17];1;1.0;"[-0.544 -0.393 -0.495 -0.257 -0.039 -0.05  -0.032  0.029 -0.057  0.078
 -0.031]";"[-0.843 -0.065  0.021 -0.143 -0.388 -0.097  0.044 -0.097  0.179 -0.157
  0.078]"
[2, 8, 17, 4];[11, 15];1;1.0;"[-0.881 -0.257 -0.196 -0.019 -0.135 -0.074  0.096 -0.131  0.013 -0.034
  0.019]";"[-0.168 -0.337 -0.578 -0.619 -0.195 -0.05  -0.211  0.222  0.039  0.068
 -0.021]"
[2, 8, 4, 15];[11, 17];1;0.5;"[-0.76  -0.384 -0.32  -0.31   0.156 -0.136 -0.009 -0.057 -0.002 -0.
  0.009]";"[-0.411 -0.084 -0.329 -0.037 -0.777  0.074 -0.002  0.075  0.069  0.001
 -0.002]"
[2, 8, 4, 11];[15, 17];1;1.0;"[-0.71  -0.121 -0.429 -0.344 -0.088 -0.069 -0.012 -0.08  -0.126 -0.006
  0.01 ]";"[-0.512 -0.611 -0.111  0.032 -0.289 -0.06   0.005  0.121  0.317  0.013
 -0.003]"
[17, 11, 15];[2, 4, 8];1;1.0;"[-0.364 -0.344 -0.339 -0.208 -0.42  -0.012 -0.069  0.139  0.142  0.027
 -0.009]";"[-0.924 -0.224 -0.306 -0.229  0.11  -0.12   0.056 -0.166 -0.098 -0.027
  0.02 ]"
[8, 17, 15];[2, 4, 11];1;1.0;"[-0.652 -0.332 -0.106 -0.279 -0.161 -0.126 -0.039  0.024  0.215 -0.078
  0.045]";"[-0.636 -0.236 -0.54  -0.159 -0.15  -0.005  0.026 -0.051 -0.171  0.078
 -0.033]"
[8, 17, 11];[2, 4, 15];1;1.0;"[-0.584  0.02  -0.251 -0.324 -0.486 -0.037 -0.044 -0.006  0.05  -0.086
  0.045]";"[-0.703 -0.587 -0.395 -0.113  0.175 -0.095  0.031 -0.02  -0.006  0.086
 -0.034]"
[8, 11, 15];[2, 4, 17];1;1.0;"[-0.422 -0.149 -0.417 -0.712 -0.098 -0.119 -0.183  0.092  0.03  -0.041
  0.033]";"[-0.865 -0.418 -0.229  0.275 -0.213 -0.012  0.17  -0.119  0.014  0.041
 -0.022]"
[17, 4, 15];[2, 8, 11];1;1.0;"[-0.529 -0.629 -0.34   0.019 -0.165 -0.102  0.1    0.005  0.162  0.011
 -0.029]";"[-0.758  0.061 -0.306 -0.456 -0.146 -0.03  -0.114 -0.032 -0.119 -0.011
  0.04 ]"
[17, 4, 11];[2, 8, 15];1;1.0;"[-0.462 -0.278 -0.485 -0.027 -0.49  -0.012  0.095 -0.025 -0.002  0.003
 -0.028]";"[-0.825 -0.29  -0.161 -0.411  0.179 -0.119 -0.109 -0.001  0.046 -0.003
  0.039]"
[4, 11, 15];[2, 8, 17];1;1.0;"[-0.3   -0.447 -0.651 -0.415 -0.102 -0.095 -0.044  0.073 -0.023  0.048
 -0.04 ]";"[-0.987 -0.121  0.005 -0.023 -0.209 -0.036  0.031 -0.099  0.066 -0.048
  0.051]"
[8, 17, 4];[2, 11, 15];1;1.0;"[-0.75  -0.266 -0.251 -0.097 -0.23  -0.127  0.126 -0.14   0.071 -0.102
  0.025]";"[-0.538 -0.302 -0.395 -0.34  -0.08  -0.005 -0.139  0.114 -0.027  0.102
 -0.014]"
[8, 4, 15];[2, 11, 17];1;0.5;"[-0.588 -0.435 -0.417 -0.485  0.158 -0.209 -0.013 -0.042  0.051 -0.057
  0.013]";"[-0.7   -0.133 -0.229  0.048 -0.468  0.078  0.     0.015 -0.007  0.057
 -0.002]"
[8, 4, 11];[2, 15, 17];1;1.0;"[-0.521 -0.084 -0.562 -0.531 -0.167 -0.12  -0.018 -0.072 -0.114 -0.065
  0.014]";"[-0.767 -0.484 -0.084  0.094 -0.143 -0.011  0.005  0.046  0.158  0.065
 -0.002]"
[2, 17, 15];[4, 8, 11];1;1.0;"[-0.767 -0.484 -0.084  0.094 -0.143 -0.011  0.005  0.046  0.158  0.065
 -0.002]";"[-0.521 -0.084 -0.562 -0.531 -0.167 -0.12  -0.018 -0.072 -0.114 -0.065
  0.014]"
[2, 17, 11];[4, 8, 15];1;1.0;"[-0.7   -0.133 -0.229  0.048 -0.468  0.078  0.     0.015 -0.007  0.057
 -0.002]";"[-0.588 -0.435 -0.417 -0.485  0.158 -0.209 -0.013 -0.042  0.051 -0.057
  0.013]"
[2, 11, 15];[4, 8, 17];1;1.0;"[-0.538 -0.302 -0.395 -0.34  -0.08  -0.005 -0.139  0.114 -0.027  0.102
 -0.014]";"[-0.75  -0.266 -0.251 -0.097 -0.23  -0.127  0.126 -0.14   0.071 -0.102
  0.025]"
[2, 8, 17];[4, 11, 15];1;0.5;"[-0.987 -0.121  0.005 -0.023 -0.209 -0.036  0.031 -0.099  0.066 -0.048
  0.051]";"[-0.3   -0.447 -0.651 -0.415 -0.102 -0.095 -0.044  0.073 -0.023  0.048
 -0.04 ]"
[2, 8, 15];[4, 11, 17];1;0.5;"[-0.825 -0.29  -0.161 -0.411  0.179 -0.119 -0.109 -0.001  0.046 -0.003
  0.039]";"[-0.462 -0.278 -0.485 -0.027 -0.49  -0.012  0.095 -0.025 -0.002  0.003
 -0.028]"
[2, 8, 11];[4, 15, 17];1;1.0;"[-0.758  0.061 -0.306 -0.456 -0.146 -0.03  -0.114 -0.032 -0.119 -0.011
  0.04 ]";"[-0.529 -0.629 -0.34   0.019 -0.165 -0.102  0.1    0.005  0.162  0.011
 -0.029]"
[2, 17, 4];[8, 11, 15];1;0.5;"[-0.865 -0.418 -0.229  0.275 -0.213 -0.012  0.17  -0.119  0.014  0.041
 -0.022]";"[-0.422 -0.149 -0.417 -0.712 -0.098 -0.119 -0.183  0.092  0.03  -0.041
  0.033]"
[2, 4, 15];[8, 11, 17];1;0.5;"[-0.703 -0.587 -0.395 -0.113  0.175 -0.095  0.031 -0.02  -0.006  0.086
 -0.034]";"[-0.584  0.02  -0.251 -0.324 -0.486 -0.037 -0.044 -0.006  0.05  -0.086
  0.045]"
[2, 4, 11];[8, 15, 17];1;1.0;"[-0.636 -0.236 -0.54  -0.159 -0.15  -0.005  0.026 -0.051 -0.171  0.078
 -0.033]";"[-0.652 -0.332 -0.106 -0.279 -0.161 -0.126 -0.039  0.024  0.215 -0.078
  0.045]"
[2, 8, 4];[11, 15, 17];1;0.5;"[-0.924 -0.224 -0.306 -0.229  0.11  -0.12   0.056 -0.166 -0.098 -0.027
  0.02 ]";"[-0.364 -0.344 -0.339 -0.208 -0.42  -0.012 -0.069  0.139  0.142  0.027
 -0.009]"
[17, 15];[2, 4, 8, 11];1;1.0;"[-0.512 -0.611 -0.111  0.032 -0.289 -0.06   0.005  0.121  0.317  0.013
 -0.003]";"[-0.71  -0.121 -0.429 -0.344 -0.088 -0.069 -0.012 -0.08  -0.126 -0.006
  0.01 ]"
[17, 11];[2, 4, 8, 15];1;1.0;"[-0.411 -0.084 -0.329 -0.037 -0.777  0.074 -0.002  0.075  0.069  0.001
 -0.002]";"[-0.76  -0.384 -0.32  -0.31   0.156 -0.136 -0.009 -0.057 -0.002 -0.
  0.009]"
[11, 15];[2, 4, 8, 17];1;1.0;"[-0.168 -0.337 -0.578 -0.619 -0.195 -0.05  -0.211  0.222  0.039  0.068
 -0.021]";"[-0.881 -0.257 -0.196 -0.019 -0.135 -0.074  0.096 -0.131  0.013 -0.034
  0.019]"
[8, 17];[2, 4, 11, 15];1;0.5;"[-0.843 -0.065  0.021 -0.143 -0.388 -0.097  0.044 -0.097  0.179 -0.157
  0.078]";"[-0.544 -0.393 -0.495 -0.257 -0.039 -0.05  -0.032  0.029 -0.057  0.078
 -0.031]"
[8, 15];[2, 4, 11, 17];1;0.5;"[-0.6   -0.319 -0.227 -0.725  0.194 -0.221 -0.165  0.05   0.149 -0.089
  0.059]";"[-0.666 -0.266 -0.371  0.034 -0.33   0.012  0.073 -0.045 -0.042  0.045
 -0.021]"
[8, 11];[2, 4, 15, 17];1;0.5;"[-0.499  0.208 -0.445 -0.793 -0.293 -0.087 -0.173  0.004 -0.098 -0.102
  0.06 ]";"[-0.716 -0.53  -0.262  0.069 -0.086 -0.055  0.077 -0.022  0.082  0.051
 -0.022]"
[17, 4];[2, 8, 11, 15];1;0.5;"[-0.66  -0.512 -0.33   0.304 -0.393 -0.061  0.253 -0.126  0.101 -0.023
 -0.032]";"[-0.636 -0.17  -0.32  -0.48  -0.036 -0.068 -0.136  0.043 -0.017  0.012
  0.024]"
[4, 15];[2, 8, 11, 17];1;0.5;"[-0.417 -0.765 -0.578 -0.278  0.189 -0.185  0.043  0.021  0.07   0.044
 -0.051]";"[-0.757 -0.043 -0.195 -0.189 -0.327 -0.006 -0.032 -0.031 -0.002 -0.022
  0.034]"
[4, 11];[2, 8, 15, 17];1;1.0;"[-0.316 -0.239 -0.796 -0.347 -0.299 -0.051  0.036 -0.025 -0.177  0.032
 -0.049]";"[-0.808 -0.306 -0.086 -0.155 -0.083 -0.073 -0.028 -0.008  0.121 -0.016
  0.033]"
[8, 4];[2, 11, 15, 17];1;0.5;"[-0.747 -0.22  -0.446 -0.453  0.091 -0.222  0.082 -0.197 -0.067 -0.125
  0.03 ]";"[-0.592 -0.316 -0.262 -0.102 -0.278  0.013 -0.051  0.079  0.066  0.063
 -0.007]"
[2, 17];[4, 8, 11, 15];1;0.25;"[-1.016 -0.294  0.054  0.416 -0.361  0.075  0.11  -0.065  0.094  0.057
  0.007]";"[-0.458 -0.279 -0.512 -0.536 -0.052 -0.136 -0.065  0.013 -0.014 -0.029
  0.005]"
[2, 15];[4, 8, 11, 17];1;0.5;"[-0.773 -0.548 -0.194 -0.167  0.221 -0.049 -0.1    0.082  0.063  0.125
 -0.012]";"[-0.579 -0.152 -0.387 -0.245 -0.343 -0.074  0.04  -0.061  0.001 -0.062
  0.014]"
[2, 11];[4, 8, 15, 17];1;1.0;"[-0.672 -0.021 -0.412 -0.235 -0.267  0.085 -0.107  0.036 -0.184  0.112
 -0.01 ]";"[-0.63  -0.415 -0.278 -0.211 -0.099 -0.141  0.044 -0.038  0.125 -0.056
  0.013]"
[2, 8];[4, 11, 15, 17];1;0.25;"[-1.103 -0.002 -0.061 -0.341  0.122 -0.087 -0.061 -0.136 -0.074 -0.045
  0.069]";"[-0.414 -0.425 -0.454 -0.158 -0.294 -0.055  0.021  0.048  0.07   0.022
 -0.026]"
[2, 4];[8, 11, 15, 17];1;0.3333333333333333;"[-0.92  -0.449 -0.413  0.106  0.117 -0.05   0.148 -0.164 -0.153  0.089
 -0.04 ]";"[-0.506 -0.201 -0.278 -0.381 -0.291 -0.073 -0.084  0.062  0.109 -0.044
  0.029]"
[17];[2, 4, 8, 11, 15];1;0.2;"[-0.755 -0.357  0.137  0.614 -0.871  0.064  0.214 -0.027  0.347 -0.055
  0.016]";"[-0.621 -0.269 -0.415 -0.385 -0.012 -0.092 -0.051 -0.01  -0.043  0.011
  0.004]"
[15];[2, 4, 8, 11, 17];1;0.3333333333333333;"[-0.269 -0.864 -0.36  -0.551  0.293 -0.184 -0.204  0.268  0.286  0.08
 -0.022]";"[-0.719 -0.168 -0.316 -0.152 -0.245 -0.042  0.033 -0.07  -0.031 -0.016
  0.011]"
[11];[2, 4, 8, 15, 17];1;0.3333333333333333;"[-0.068  0.189 -0.796 -0.688 -0.682  0.084 -0.219  0.176 -0.208  0.056
 -0.019]";"[-0.759 -0.378 -0.228 -0.125 -0.05  -0.096  0.036 -0.051  0.068 -0.011
  0.011]"
[8];[2, 4, 11, 15, 17];1;0.2;"[-0.931  0.227 -0.094 -0.899  0.096 -0.259 -0.127 -0.168  0.012 -0.259
  0.14 ]";"[-0.586 -0.386 -0.369 -0.083 -0.205 -0.027  0.017  0.018  0.024  0.052
 -0.021]"
[4];[2, 8, 11, 15, 17];1;0.3333333333333333;"[-0.564 -0.666 -0.797 -0.006  0.085 -0.186  0.291 -0.225 -0.146  0.009
 -0.08 ]";"[-0.66  -0.207 -0.228 -0.261 -0.203 -0.042 -0.066  0.029  0.055 -0.002
  0.023]"
[2];[4, 8, 11, 15, 17];1;0.16666666666666666;"[-1.276e+00 -2.310e-01 -2.800e-02  2.180e-01  1.480e-01  8.500e-02
  5.000e-03 -1.030e-01 -1.590e-01  1.690e-01 -1.000e-03]";"[-0.517 -0.294 -0.382 -0.306 -0.216 -0.096 -0.009  0.005  0.058 -0.034
  0.007]"
[12, 8, 16, 4, 15];[2];1;1.0;"[-0.125 -0.529 -0.22  -0.235  0.294  0.008 -0.009 -0.085  0.017 -0.036
  0.04 ]";"[-1.276e+00 -2.310e-01 -2.800e-02  2.180e-01  1.480e-01  8.500e-02
  5.000e-03 -1.030e-01 -1.590e-01  1.690e-01 -1.000e-03]"
[12, 2, 8, 16, 15];[4];1;1.0;"[-0.268 -0.442 -0.067 -0.191  0.307  0.062 -0.066 -0.06   0.015 -0.004
  0.056]";"[-0.564 -0.666 -0.797 -0.006  0.085 -0.186  0.291 -0.225 -0.146  0.009
 -0.08 ]"
[12, 2, 16, 4, 15];[8];1;1.0;"[-0.194 -0.62  -0.207 -0.012  0.304  0.077  0.017 -0.072 -0.017  0.05
  0.012]";"[-0.931  0.227 -0.094 -0.899  0.096 -0.259 -0.127 -0.168  0.012 -0.259
  0.14 ]"
[2, 8, 16, 4, 15];[12];1;1.0;"[-0.506 -0.437 -0.266 -0.365  0.23   0.063 -0.009 -0.04  -0.047 -0.014
  0.013]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]"
[12, 2, 8, 16, 4];[15];1;1.0;"[-0.327 -0.402 -0.154 -0.082  0.265  0.062  0.033 -0.159 -0.072 -0.018
  0.044]";"[-0.269 -0.864 -0.36  -0.551  0.293 -0.184 -0.204  0.268  0.286  0.08
 -0.022]"
[12, 2, 8, 4, 15];[16];1;1.0;"[-0.482 -0.445 -0.216 -0.074  0.219 -0.146 -0.006 -0.111  0.031  0.012
  0.034]";"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]"
[12, 8, 16, 15];[2, 4];1;1.0;"[-0.015 -0.494 -0.076 -0.293  0.346  0.057 -0.084 -0.049  0.058 -0.047
  0.07 ]";"[-0.92  -0.449 -0.413  0.106  0.117 -0.05   0.148 -0.164 -0.153  0.089
 -0.04 ]"
[12, 16, 4, 15];[2, 8];1;1.0;"[ 0.076 -0.717 -0.252 -0.069  0.343  0.075  0.02  -0.064  0.019  0.02
  0.015]";"[-1.103 -0.002 -0.061 -0.341  0.122 -0.087 -0.061 -0.136 -0.074 -0.045
  0.069]"
[8, 16, 4, 15];[2, 12];1;1.0;"[-0.314 -0.489 -0.325 -0.511  0.25   0.057 -0.012 -0.024 -0.019 -0.06
  0.016]";"[-0.323 -0.46   0.085  0.542  0.31  -0.052  0.005 -0.214  0.003  0.114
  0.067]"
[12, 8, 16, 4];[2, 15];1;1.0;"[-0.089 -0.445 -0.185 -0.157  0.294  0.056  0.04  -0.173 -0.05  -0.065
  0.055]";"[-0.773 -0.548 -0.194 -0.167  0.221 -0.049 -0.1    0.082  0.063  0.125
 -0.012]"
[12, 8, 4, 15];[2, 16];1;1.0;"[-0.283 -0.498 -0.263 -0.147  0.236 -0.204 -0.009 -0.113  0.079 -0.028
  0.043]";"[-0.384 -0.441 -0.039 -0.185  0.337  0.471 -0.002 -0.038 -0.194  0.05
  0.013]"
[12, 2, 16, 15];[4, 8];1;1.0;"[-0.102 -0.609 -0.06  -0.014  0.359  0.143 -0.051 -0.033  0.016  0.06
  0.035]";"[-0.747 -0.22  -0.446 -0.453  0.091 -0.222  0.082 -0.197 -0.067 -0.125
  0.03 ]"
[2, 8, 16, 15];[4, 12];1;1.0;"[-0.492 -0.38  -0.133 -0.455  0.266  0.125 -0.084  0.006 -0.023 -0.02
  0.036]";"[ 0.033 -0.678 -0.299  0.431  0.278 -0.187  0.148 -0.276  0.009  0.034
  0.028]"
[12, 2, 8, 16];[4, 15];1;1.0;"[-0.267 -0.336  0.007 -0.101  0.31   0.124 -0.032 -0.142 -0.053 -0.025
  0.075]";"[-0.417 -0.765 -0.578 -0.278  0.189 -0.185  0.043  0.021  0.07   0.044
 -0.051]"
[12, 2, 8, 15];[4, 16];1;1.0;"[-0.461 -0.389 -0.071 -0.091  0.252 -0.137 -0.08  -0.082  0.076  0.012
  0.063]";"[-0.028 -0.658 -0.423 -0.297  0.305  0.336  0.141 -0.099 -0.188 -0.03
 -0.026]"
[2, 16, 4, 15];[8, 12];1;1.0;"[-0.4   -0.603 -0.308 -0.232  0.263  0.143  0.021 -0.008 -0.062  0.047
 -0.019]";"[-0.15  -0.231  0.052 -0.016  0.283 -0.224 -0.061 -0.247  0.088 -0.1
  0.137]"
[12, 2, 16, 4];[8, 15];1;1.0;"[-0.176 -0.559 -0.169  0.123  0.307  0.142  0.073 -0.157 -0.093  0.042
  0.02 ]";"[-0.6   -0.319 -0.227 -0.725  0.194 -0.221 -0.165  0.05   0.149 -0.089
  0.059]"
[12, 2, 4, 15];[8, 16];1;1.0;"[-0.37  -0.613 -0.247  0.132  0.249 -0.118  0.024 -0.097  0.036  0.079
  0.008]";"[-0.211 -0.212 -0.072 -0.744  0.311  0.3   -0.068 -0.07  -0.109 -0.164
  0.083]"
[2, 8, 16, 4];[12, 15];1;1.0;"[-0.566 -0.33  -0.242 -0.319  0.214  0.125  0.04  -0.117 -0.131 -0.037
  0.021]";"[ 0.181 -0.777 -0.081  0.158  0.382 -0.186 -0.1   -0.029  0.225  0.069
  0.056]"
[2, 8, 4, 15];[12, 16];1;0.5;"[-0.76  -0.384 -0.32  -0.31   0.156 -0.136 -0.009 -0.057 -0.002 -0.
  0.009]";"[ 0.569 -0.67   0.075  0.14   0.498  0.334 -0.002 -0.149 -0.032 -0.005
  0.081]"
[12, 2, 8, 4];[15, 16];1;1.0;"[-0.535 -0.34  -0.18   0.045  0.2   -0.137  0.043 -0.206 -0.032 -0.006
  0.048]";"[ 0.119 -0.757 -0.204 -0.569  0.409  0.337 -0.107  0.148  0.028  0.006
  0.002]"
[12, 16, 15];[2, 4, 8];1;0.5;"[ 0.29  -0.734 -0.07  -0.091  0.43   0.162 -0.07  -0.01   0.074  0.023
  0.047]";"[-0.924 -0.224 -0.306 -0.229  0.11  -0.12   0.056 -0.166 -0.098 -0.027
  0.02 ]"
[8, 16, 15];[2, 4, 12];1;1.0;"[-0.231 -0.429 -0.168 -0.679  0.305  0.138 -0.113  0.043  0.023 -0.082
  0.048]";"[-0.403 -0.529 -0.209  0.36   0.235 -0.097  0.1   -0.218 -0.047  0.079
  0.018]"
[12, 8, 16];[2, 4, 15];1;1.0;"[ 0.069 -0.371  0.018 -0.207  0.364  0.137 -0.044 -0.155 -0.018 -0.09
  0.1  ]";"[-0.703 -0.587 -0.395 -0.113  0.175 -0.095  0.031 -0.02  -0.006  0.086
 -0.034]"
[12, 8, 15];[2, 4, 16];1;1.0;"[-0.19  -0.442 -0.085 -0.194  0.286 -0.21  -0.109 -0.075  0.154 -0.04
  0.084]";"[-0.444 -0.516 -0.291 -0.126  0.253  0.252  0.096 -0.1   -0.178  0.036
 -0.018]"
[16, 4, 15];[2, 8, 12];1;1.0;"[-0.109 -0.727 -0.402 -0.382  0.301  0.163  0.026  0.024 -0.03   0.007
 -0.025]";"[-0.525 -0.231  0.025  0.062  0.238 -0.121 -0.039 -0.199  0.006 -0.01
  0.091]"
[12, 16, 4];[2, 8, 15];1;1.0;"[ 0.191 -0.669 -0.216  0.091  0.36   0.161  0.095 -0.174 -0.07  -0.
  0.027]";"[-0.825 -0.29  -0.161 -0.411  0.179 -0.119 -0.109 -0.001  0.046 -0.003
  0.039]"
[12, 4, 15];[2, 8, 16];1;1.0;"[-0.068 -0.74  -0.319  0.104  0.283 -0.186  0.03  -0.094  0.102  0.049
  0.011]";"[-0.566 -0.218 -0.057 -0.423  0.257  0.228 -0.044 -0.081 -0.126 -0.053
  0.055]"
[8, 16, 4];[2, 12, 15];1;1.0;"[-0.329 -0.363 -0.313 -0.498  0.235  0.138  0.052 -0.122 -0.121 -0.106
  0.029]";"[-0.305 -0.595 -0.063  0.178  0.304 -0.096 -0.065 -0.054  0.097  0.103
  0.037]"
[8, 4, 15];[2, 12, 16];1;0.5;"[-0.588 -0.435 -0.417 -0.485  0.158 -0.209 -0.013 -0.042  0.051 -0.057
  0.013]";"[-0.046 -0.524  0.04   0.166  0.381  0.251 -0.    -0.134 -0.075  0.053
  0.053]"
[12, 8, 4];[2, 15, 16];1;1.0;"[-0.288 -0.376 -0.231 -0.013  0.217 -0.211  0.056 -0.24   0.01  -0.064
  0.065]";"[-0.346 -0.582 -0.146 -0.307  0.322  0.253 -0.069  0.064 -0.034  0.06
  0.001]"
[2, 16, 15];[4, 8, 12];1;1.0;"[-0.346 -0.582 -0.146 -0.307  0.322  0.253 -0.069  0.064 -0.034  0.06
  0.001]";"[-0.288 -0.376 -0.231 -0.013  0.217 -0.211  0.056 -0.24   0.01  -0.064
  0.065]"
[12, 2, 16];[4, 8, 15];1;1.0;"[-0.046 -0.524  0.04   0.166  0.381  0.251 -0.    -0.134 -0.075  0.053
  0.053]";"[-0.588 -0.435 -0.417 -0.485  0.158 -0.209 -0.013 -0.042  0.051 -0.057
  0.013]"
[12, 2, 15];[4, 8, 16];1;1.0;"[-0.305 -0.595 -0.063  0.178  0.304 -0.096 -0.065 -0.054  0.097  0.103
  0.037]";"[-0.329 -0.363 -0.313 -0.498  0.235  0.138  0.052 -0.122 -0.121 -0.106
  0.029]"
[2, 8, 16];[4, 12, 15];1;1.0;"[-0.566 -0.218 -0.057 -0.423  0.257  0.228 -0.044 -0.081 -0.126 -0.053
  0.055]";"[-0.068 -0.74  -0.319  0.104  0.283 -0.186  0.03  -0.094  0.102  0.049
  0.011]"
[2, 8, 15];[4, 12, 16];1;0.5;"[-0.825 -0.29  -0.161 -0.411  0.179 -0.119 -0.109 -0.001  0.046 -0.003
  0.039]";"[ 0.191 -0.669 -0.216  0.091  0.36   0.161  0.095 -0.174 -0.07  -0.
  0.027]"
[12, 2, 8];[4, 15, 16];1;1.0;"[-0.525 -0.231  0.025  0.062  0.238 -0.121 -0.039 -0.199  0.006 -0.01
  0.091]";"[-0.109 -0.727 -0.402 -0.382  0.301  0.163  0.026  0.024 -0.03   0.007
 -0.025]"
[2, 16, 4];[8, 12, 15];1;1.0;"[-0.444 -0.516 -0.291 -0.126  0.253  0.252  0.096 -0.1   -0.178  0.036
 -0.018]";"[-0.19  -0.442 -0.085 -0.194  0.286 -0.21  -0.109 -0.075  0.154 -0.04
  0.084]"
[2, 4, 15];[8, 12, 16];1;0.5;"[-0.703 -0.587 -0.395 -0.113  0.175 -0.095  0.031 -0.02  -0.006  0.086
 -0.034]";"[ 0.069 -0.371  0.018 -0.207  0.364  0.137 -0.044 -0.155 -0.018 -0.09
  0.1  ]"
[12, 2, 4];[8, 15, 16];1;0.5;"[-0.403 -0.529 -0.209  0.36   0.235 -0.097  0.1   -0.218 -0.047  0.079
  0.018]";"[-0.231 -0.429 -0.168 -0.679  0.305  0.138 -0.113  0.043  0.023 -0.082
  0.048]"
[2, 8, 4];[12, 15, 16];1;0.5;"[-0.924 -0.224 -0.306 -0.229  0.11  -0.12   0.056 -0.166 -0.098 -0.027
  0.02 ]";"[ 0.29  -0.734 -0.07  -0.091  0.43   0.162 -0.07  -0.01   0.074  0.023
  0.047]"
